Merilec;Meril;Kandidat;word;subject;gender;stressed;vowelNoIpa;vowel;f0;f1;f2;f3;f4;f1Bark;f2Bark
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;177.866733;834.5018913;1444.057163;2503.311986;3903.744982;7.47607642292384;10.8432439516116
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;170.2270741;708.8661803;1434.006329;2277.122088;3790.329757;6.5908899247645;10.7975303442989
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;@;ə;166.6601142;541.058168;1392.737568;2270.042971;3558.181841;5.26985290613201;10.6069570211706
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;135.1015221;803.4746509;1411.024338;2553.343364;3843.905453;7.26495313395169;10.6919784578073
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;@;ə;231.6025524;655.9401992;1424.734125;2527.060443;3817.081191;6.19253774988053;10.7551173772032
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;236.2649019;464.7645855;2063.970302;2603.875589;3781.175615;4.60878279638665;13.22135491659
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;251.9220263;283.9486378;2041.662378;2585.464954;3535.343229;2.8625299586543;13.1485573553402
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;191.8012096;456.514941;2137.28334;3140.192922;4133.52693;4.534800287618;13.4550143596366
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;140.4022374;830.443957;1290.722727;2589.16173;3810.477877;7.4487312808483;10.1151024024449
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;197.2322115;808.9981183;1516.56008;3026.800468;3594.66355;7.30288345639574;11.1651741978237
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;171.0147787;397.1966733;1033.9506;2462.770312;3319.254603;3.9875877481046;8.72874180622753
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;144.3634573;857.6519842;1401.883384;2584.048124;3713.998118;7.63057122218749;10.649594659325
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;171.2582508;848.2494603;1326.607497;2611.173395;3606.397591;7.56812958290876;10.2915985714859
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;215.9840246;505.3670136;1635.573898;3003.218982;3487.786134;4.96568869862971;11.6654762853771
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;150.3897262;903.7884519;1407.071169;2678.12558;3876.193757;7.93101896226415;10.6736770675369
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;231.9158203;669.0266832;2044.019156;2754.671983;3934.857146;6.29252694170449;13.1562865629007
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;198.272931;413.8379455;2208.203173;2750.860325;3829.79008;4.14386383299137;13.6732248935506
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;206.4989258;413.6312323;2072.919788;2720.690786;3650.256173;4.141936056056;13.2503334650106
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;204.5003603;416.5705525;2002.735908;2643.548335;3695.487627;4.16931620619329;13.0195654870877
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;212.6465695;388.6242993;709.5057092;2410.197382;3539.500661;3.90622143709335;6.59560681106484
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;182.7929017;363.4899181;2119.639505;2703.033214;3519.85822;3.66419280813147;13.3995482013551
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;158.6174399;373.9211191;2134.928731;2682.783159;3646.217923;3.76527164437192;13.4476399146591
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;130.2668384;702.4581083;1880.612355;2570.250117;3889.599732;6.54350167306405;12.5979110144794
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;212.0923853;792.9922224;1416.158217;2403.269658;3595.914651;7.19255050688442;10.7156820319005
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;225.8920498;358.6459303;1944.423967;2400.85138;3606.195702;3.6169451051972;12.8215230404972
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;191.5288926;801.6597536;1453.192548;2527.013224;3753.599734;7.2524568960746;10.8845603167653
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;191.6145884;472.2713288;635.4236999;2321.072504;3640.332484;4.67566689053347;6.03374887652269
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;170.5752737;894.419046;1394.958278;2314.436223;3774.102689;7.87078987591649;10.6173313031704
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;157.6339593;724.813484;1583.195856;2395.805518;3878.662152;6.70783965696144;11.4494339981188
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;159.3014185;809.9162987;1305.446156;2462.750688;3893.100156;7.30917404953281;10.1879876103766
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;153.9752671;438.9161515;1015.14499;2537.200794;3898.692621;4.37527441501325;8.61780196372883
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;214.0081703;436.9548646;2112.290964;2656.884818;3713.781785;4.35735106903272;13.3763051352339
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;181.1031082;446.4001834;1967.499273;2535.540492;3955.602524;4.44339927062524;12.9005958684082
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;207.5343529;456.0084954;978.9106761;2159.782383;3292.436181;4.53024204176066;8.40004181435965
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;172.0617469;449.7169266;2008.762649;2542.771363;3850.210321;4.47345524781525;13.0397020413301
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;170.4550358;344.2492187;1863.750049;2236.68162;3579.67698;3.47534867428704;12.5375745468137
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;204.0894207;390.3135449;1168.864018;2314.566808;3535.139076;3.92230218813815;9.48553411791001
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;138.3462897;871.7753915;1481.181795;2501.355435;3836.666927;7.72358477097812;11.0097808920322
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;184.8733189;679.2055817;1091.311782;2539.522199;3926.977314;6.36961470665262;9.05868544604859
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;175.0074246;486.9046322;1102.897246;2664.892549;3191.091135;4.80486798688402;9.12382537852855
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;171.9327361;455.8133439;2125.393802;2670.237992;3855.847832;4.52848507742362;13.4176903802333
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;155.4191686;620.5727318;1872.575654;2636.842218;3664.888943;5.91723348989005;12.5692204240882
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;143.6148417;473.6703555;948.8525748;2535.520637;3299.759505;4.68808641924553;8.21528250443804
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;NA;747.3918732;1560.995704;2824.417904;4340.778113;6.87106237255141;11.3559261250152
